Metric,Date,Value,Stock
Net Income Continuous Operations,2024-03-31 00:00:00,154009174000.0,CANBK.NS
Tax Provision,2024-03-31 00:00:00,52172000000.0,CANBK.NS
Pretax Income,2024-03-31 00:00:00,206181174000.0,CANBK.NS
Special Income Charges,2024-03-31 00:00:00,163118000.0,CANBK.NS
Other Special Charges,2024-03-31 00:00:00,-163118000.0,CANBK.NS
Gain On Sale Of Security,2024-03-31 00:00:00,46979852000.0,CANBK.NS
Operating Expense,2024-03-31 00:00:00,370273227000.0,CANBK.NS
Other Operating Expenses,2024-03-31 00:00:00,159252834000.0,CANBK.NS
Depreciation And Amortization In Income Statement,2024-03-31 00:00:00,9017343000.0,CANBK.NS
Depreciation Income Statement,2024-03-31 00:00:00,9017343000.0,CANBK.NS
Selling General And Administration,2024-03-31 00:00:00,5021540000.0,CANBK.NS
Selling And Marketing Expense,2024-03-31 00:00:00,2123032000.0,CANBK.NS
General And Administrative Expense,2024-03-31 00:00:00,2898508000.0,CANBK.NS
Insurance And Claims,2024-03-31 00:00:00,13815256000.0,CANBK.NS
Rent And Landing Fees,2024-03-31 00:00:00,12006095000.0,CANBK.NS
Total Revenue,2024-03-31 00:00:00,661201114000.0,CANBK.NS
Operating Revenue,2024-03-31 00:00:00,661201114000.0,CANBK.NS
Tax Effect Of Unusual Items,2023-03-31 00:00:00,746820796.787875,CANBK.NS
Tax Rate For Calcs,2023-03-31 00:00:00,0.241847,CANBK.NS
Total Unusual Items,2023-03-31 00:00:00,3087994000.0,CANBK.NS
Total Unusual Items Excluding Goodwill,2023-03-31 00:00:00,3087994000.0,CANBK.NS
Net Income From Continuing Operation Net Minority Interest,2023-03-31 00:00:00,112547457000.0,CANBK.NS
Reconciled Depreciation,2023-03-31 00:00:00,10209600000.0,CANBK.NS
Net Interest Income,2023-03-31 00:00:00,328946621000.0,CANBK.NS
Interest Expense,2023-03-31 00:00:00,529900640000.0,CANBK.NS
Interest Income,2023-03-31 00:00:00,858847261000.0,CANBK.NS
Normalized Income,2023-03-31 00:00:00,110206283796.78787,CANBK.NS
Net Income From Continuing And Discontinued Operation,2023-03-31 00:00:00,112547457000.0,CANBK.NS
Diluted Average Shares,2023-03-31 00:00:00,9071500000.0,CANBK.NS
Basic Average Shares,2023-03-31 00:00:00,9071500000.0,CANBK.NS
Diluted EPS,2023-03-31 00:00:00,12.408,CANBK.NS
Basic EPS,2023-03-31 00:00:00,12.408,CANBK.NS
Diluted NI Availto Com Stockholders,2023-03-31 00:00:00,112547457000.0,CANBK.NS
Net Income Common Stockholders,2023-03-31 00:00:00,112547457000.0,CANBK.NS
Net Income,2023-03-31 00:00:00,112547457000.0,CANBK.NS
Minority Interests,2023-03-31 00:00:00,-898442000.0,CANBK.NS
Net Income Including Noncontrolling Interests,2023-03-31 00:00:00,113445931000.0,CANBK.NS
Net Income Extraordinary,2023-03-31 00:00:00,0.0,CANBK.NS
Net Income Continuous Operations,2023-03-31 00:00:00,113445931000.0,CANBK.NS
Tax Provision,2023-03-31 00:00:00,36188600000.0,CANBK.NS
Pretax Income,2023-03-31 00:00:00,149634531000.0,CANBK.NS
Special Income Charges,2023-03-31 00:00:00,3087994000.0,CANBK.NS
Other Special Charges,2023-03-31 00:00:00,-3087994000.0,CANBK.NS
Gain On Sale Of Security,2023-03-31 00:00:00,18386838000.0,CANBK.NS
Operating Expense,2023-03-31 00:00:00,312097785000.0,CANBK.NS
Other Operating Expenses,2023-03-31 00:00:00,130267698000.0,CANBK.NS
Depreciation And Amortization In Income Statement,2023-03-31 00:00:00,10209560000.0,CANBK.NS
Depreciation Income Statement,2023-03-31 00:00:00,10209560000.0,CANBK.NS
Selling General And Administration,2023-03-31 00:00:00,5004373000.0,CANBK.NS
Selling And Marketing Expense,2023-03-31 00:00:00,2226398000.0,CANBK.NS
General And Administrative Expense,2023-03-31 00:00:00,2777975000.0,CANBK.NS
Insurance And Claims,2023-03-31 00:00:00,12191779000.0,CANBK.NS
Rent And Landing Fees,2023-03-31 00:00:00,11473929000.0,CANBK.NS
Total Revenue,2023-03-31 00:00:00,553766487000.0,CANBK.NS
Operating Revenue,2023-03-31 00:00:00,553766487000.0,CANBK.NS
Tax Effect Of Unusual Items,2022-03-31 00:00:00,50805200.169599,CANBK.NS
Tax Rate For Calcs,2022-03-31 00:00:00,0.352312,CANBK.NS
Total Unusual Items,2022-03-31 00:00:00,144205000.0,CANBK.NS
Total Unusual Items Excluding Goodwill,2022-03-31 00:00:00,144205000.0,CANBK.NS
Net Income From Continuing Operation Net Minority Interest,2022-03-31 00:00:00,61248216000.0,CANBK.NS
Reconciled Depreciation,2022-03-31 00:00:00,8410500000.0,CANBK.NS
Net Interest Income,2022-03-31 00:00:00,275783158000.0,CANBK.NS
Interest Expense,2022-03-31 00:00:00,430354698000.0,CANBK.NS
Interest Income,2022-03-31 00:00:00,706137856000.0,CANBK.NS
Normalized Income,2022-03-31 00:00:00,61154816200.1696,CANBK.NS
Net Income From Continuing And Discontinued Operation,2022-03-31 00:00:00,61248216000.0,CANBK.NS
Diluted Average Shares,2022-03-31 00:00:00,8738500000.0,CANBK.NS
Basic Average Shares,2022-03-31 00:00:00,8738500000.0,CANBK.NS
Diluted EPS,2022-03-31 00:00:00,7.008,CANBK.NS
Basic EPS,2022-03-31 00:00:00,7.008,CANBK.NS
Diluted NI Availto Com Stockholders,2022-03-31 00:00:00,61248216000.0,CANBK.NS
Net Income Common Stockholders,2022-03-31 00:00:00,61248216000.0,CANBK.NS
Net Income,2022-03-31 00:00:00,61248216000.0,CANBK.NS
Minority Interests,2022-03-31 00:00:00,-336038000.0,CANBK.NS
Net Income Including Noncontrolling Interests,2022-03-31 00:00:00,61584245000.0,CANBK.NS
Net Income Extraordinary,2022-03-31 00:00:00,0.0,CANBK.NS
Net Income Continuous Operations,2022-03-31 00:00:00,61584245000.0,CANBK.NS
Tax Provision,2022-03-31 00:00:00,33499000000.0,CANBK.NS
Pretax Income,2022-03-31 00:00:00,95083245000.0,CANBK.NS
Special Income Charges,2022-03-31 00:00:00,144205000.0,CANBK.NS
Other Special Charges,2022-03-31 00:00:00,-144205000.0,CANBK.NS
Gain On Sale Of Security,2022-03-31 00:00:00,40951439000.0,CANBK.NS
Operating Expense,2022-03-31 00:00:00,309700691000.0,CANBK.NS
Other Operating Expenses,2022-03-31 00:00:00,145578924000.0,CANBK.NS
Depreciation And Amortization In Income Statement,2022-03-31 00:00:00,8410519000.0,CANBK.NS
Depreciation Income Statement,2022-03-31 00:00:00,8410519000.0,CANBK.NS
Selling General And Administration,2022-03-31 00:00:00,3271968000.0,CANBK.NS
Selling And Marketing Expense,2022-03-31 00:00:00,1411443000.0,CANBK.NS
General And Administrative Expense,2022-03-31 00:00:00,1860525000.0,CANBK.NS
Insurance And Claims,2022-03-31 00:00:00,8776067000.0,CANBK.NS
Rent And Landing Fees,2022-03-31 00:00:00,11565091000.0,CANBK.NS
Total Revenue,2022-03-31 00:00:00,497740942000.0,CANBK.NS
Operating Revenue,2022-03-31 00:00:00,497740942000.0,CANBK.NS
Tax Effect Of Unusual Items,2025-03-31 00:00:00,2486282.578875,DIVISLAB.NS
Tax Rate For Calcs,2025-03-31 00:00:00,0.248628,DIVISLAB.NS
Normalized EBITDA,2025-03-31 00:00:00,33190000000.0,DIVISLAB.NS
Total Unusual Items,2025-03-31 00:00:00,10000000.0,DIVISLAB.NS
Total Unusual Items Excluding Goodwill,2025-03-31 00:00:00,10000000.0,DIVISLAB.NS
Net Income From Continuing Operation Net Minority Interest,2025-03-31 00:00:00,21910000000.0,DIVISLAB.NS
Reconciled Depreciation,2025-03-31 00:00:00,4020000000.0,DIVISLAB.NS
Reconciled Cost Of Revenue,2025-03-31 00:00:00,38700000000.0,DIVISLAB.NS
EBITDA,2025-03-31 00:00:00,33200000000.0,DIVISLAB.NS
EBIT,2025-03-31 00:00:00,29180000000.0,DIVISLAB.NS
Net Interest Income,2025-03-31 00:00:00,2920000000.0,DIVISLAB.NS
Interest Expense,2025-03-31 00:00:00,20000000.0,DIVISLAB.NS
Interest Income,2025-03-31 00:00:00,2950000000.0,DIVISLAB.NS
Normalized Income,2025-03-31 00:00:00,21902486282.578876,DIVISLAB.NS
Net Income From Continuing And Discontinued Operation,2025-03-31 00:00:00,21910000000.0,DIVISLAB.NS
Total Expenses,2025-03-31 00:00:00,67540000000.0,DIVISLAB.NS
Rent Expense Supplemental,2025-03-31 00:00:00,150000000.0,DIVISLAB.NS
Diluted Average Shares,2025-03-31 00:00:00,265468580.0,DIVISLAB.NS
Basic Average Shares,2025-03-31 00:00:00,265468580.0,DIVISLAB.NS
Diluted EPS,2025-03-31 00:00:00,82.53,DIVISLAB.NS
Basic EPS,2025-03-31 00:00:00,82.53,DIVISLAB.NS
Diluted NI Availto Com Stockholders,2025-03-31 00:00:00,21910000000.0,DIVISLAB.NS
Net Income Common Stockholders,2025-03-31 00:00:00,21910000000.0,DIVISLAB.NS
Otherunder Preferred Stock Dividend,2025-03-31 00:00:00,0.0,DIVISLAB.NS
Net Income,2025-03-31 00:00:00,21910000000.0,DIVISLAB.NS
Minority Interests,2025-03-31 00:00:00,0.0,DIVISLAB.NS
Net Income Including Noncontrolling Interests,2025-03-31 00:00:00,21910000000.0,DIVISLAB.NS
Net Income Continuous Operations,2025-03-31 00:00:00,21910000000.0,DIVISLAB.NS
Tax Provision,2025-03-31 00:00:00,7250000000.0,DIVISLAB.NS
Pretax Income,2025-03-31 00:00:00,29160000000.0,DIVISLAB.NS
Other Non Operating Income Expenses,2025-03-31 00:00:00,40000000.0,DIVISLAB.NS
Special Income Charges,2025-03-31 00:00:00,-40000000.0,DIVISLAB.NS
Other Special Charges,2025-03-31 00:00:00,40000000.0,DIVISLAB.NS
Net Non Operating Interest Income Expense,2025-03-31 00:00:00,2920000000.0,DIVISLAB.NS
Total Other Finance Cost,2025-03-31 00:00:00,10000000.0,DIVISLAB.NS
Interest Expense Non Operating,2025-03-31 00:00:00,20000000.0,DIVISLAB.NS
Interest Income Non Operating,2025-03-31 00:00:00,2950000000.0,DIVISLAB.NS
Operating Income,2025-03-31 00:00:00,25710000000.0,DIVISLAB.NS
Operating Expense,2025-03-31 00:00:00,28840000000.0,DIVISLAB.NS
Other Operating Expenses,2025-03-31 00:00:00,9510000000.0,DIVISLAB.NS
Depreciation And Amortization In Income Statement,2025-03-31 00:00:00,4020000000.0,DIVISLAB.NS
Amortization,2025-03-31 00:00:00,30000000.0,DIVISLAB.NS
Depreciation Income Statement,2025-03-31 00:00:00,3990000000.0,DIVISLAB.NS
Research And Development,2025-03-31 00:00:00,270000000.0,DIVISLAB.NS
Selling General And Administration,2025-03-31 00:00:00,2790000000.0,DIVISLAB.NS
Selling And Marketing Expense,2025-03-31 00:00:00,1360000000.0,DIVISLAB.NS
General And Administrative Expense,2025-03-31 00:00:00,1430000000.0,DIVISLAB.NS
Rent And Landing Fees,2025-03-31 00:00:00,150000000.0,DIVISLAB.NS
Gross Profit,2025-03-31 00:00:00,54550000000.0,DIVISLAB.NS
Cost Of Revenue,2025-03-31 00:00:00,38700000000.0,DIVISLAB.NS
Total Revenue,2025-03-31 00:00:00,93250000000.0,DIVISLAB.NS
Operating Revenue,2025-03-31 00:00:00,93250000000.0,DIVISLAB.NS
Tax Effect Of Unusual Items,2024-03-31 00:00:00,2602866.389274,DIVISLAB.NS
Tax Rate For Calcs,2024-03-31 00:00:00,0.260287,DIVISLAB.NS
Normalized EBITDA,2024-03-31 00:00:00,25430000000.0,DIVISLAB.NS
Total Unusual Items,2024-03-31 00:00:00,10000000.0,DIVISLAB.NS
Total Unusual Items Excluding Goodwill,2024-03-31 00:00:00,10000000.0,DIVISLAB.NS
Net Income From Continuing Operation Net Minority Interest,2024-03-31 00:00:00,16000000000.0,DIVISLAB.NS
Reconciled Depreciation,2024-03-31 00:00:00,3780000000.0,DIVISLAB.NS
Reconciled Cost Of Revenue,2024-03-31 00:00:00,32690000000.0,DIVISLAB.NS
EBITDA,2024-03-31 00:00:00,25440000000.0,DIVISLAB.NS
EBIT,2024-03-31 00:00:00,21660000000.0,DIVISLAB.NS
Net Interest Income,2024-03-31 00:00:00,2970000000.0,DIVISLAB.NS
Interest Expense,2024-03-31 00:00:00,30000000.0,DIVISLAB.NS
Interest Income,2024-03-31 00:00:00,3010000000.0,DIVISLAB.NS
Normalized Income,2024-03-31 00:00:00,15992602866.389275,DIVISLAB.NS
Net Income From Continuing And Discontinued Operation,2024-03-31 00:00:00,16000000000.0,DIVISLAB.NS
Total Expenses,2024-03-31 00:00:00,59640000000.0,DIVISLAB.NS
Rent Expense Supplemental,2024-03-31 00:00:00,120000000.0,DIVISLAB.NS
Diluted Average Shares,2024-03-31 00:00:00,265468580.0,DIVISLAB.NS
Basic Average Shares,2024-03-31 00:00:00,265468580.0,DIVISLAB.NS
Diluted EPS,2024-03-31 00:00:00,60.27,DIVISLAB.NS
Basic EPS,2024-03-31 00:00:00,60.27,DIVISLAB.NS
Diluted NI Availto Com Stockholders,2024-03-31 00:00:00,16000000000.0,DIVISLAB.NS
Net Income Common Stockholders,2024-03-31 00:00:00,16000000000.0,DIVISLAB.NS
Otherunder Preferred Stock Dividend,2024-03-31 00:00:00,0.0,DIVISLAB.NS
Net Income,2024-03-31 00:00:00,16000000000.0,DIVISLAB.NS
Minority Interests,2024-03-31 00:00:00,0.0,DIVISLAB.NS
Net Income Including Noncontrolling Interests,2024-03-31 00:00:00,16000000000.0,DIVISLAB.NS
Net Income Continuous Operations,2024-03-31 00:00:00,16000000000.0,DIVISLAB.NS
Tax Provision,2024-03-31 00:00:00,5630000000.0,DIVISLAB.NS
Pretax Income,2024-03-31 00:00:00,21630000000.0,DIVISLAB.NS
Other Non Operating Income Expenses,2024-03-31 00:00:00,30000000.0,DIVISLAB.NS
Special Income Charges,2024-03-31 00:00:00,-40000000.0,DIVISLAB.NS
Other Special Charges,2024-03-31 00:00:00,40000000.0,DIVISLAB.NS
Net Non Operating Interest Income Expense,2024-03-31 00:00:00,2970000000.0,DIVISLAB.NS
Total Other Finance Cost,2024-03-31 00:00:00,10000000.0,DIVISLAB.NS
Interest Expense Non Operating,2024-03-31 00:00:00,30000000.0,DIVISLAB.NS
Interest Income Non Operating,2024-03-31 00:00:00,3010000000.0,DIVISLAB.NS
Operating Income,2024-03-31 00:00:00,18320000000.0,DIVISLAB.NS
Operating Expense,2024-03-31 00:00:00,26950000000.0,DIVISLAB.NS
Other Operating Expenses,2024-03-31 00:00:00,10080000000.0,DIVISLAB.NS
Depreciation And Amortization In Income Statement,2024-03-31 00:00:00,3780000000.0,DIVISLAB.NS
Amortization,2024-03-31 00:00:00,30000000.0,DIVISLAB.NS
Depreciation Income Statement,2024-03-31 00:00:00,3750000000.0,DIVISLAB.NS
Research And Development,2024-03-31 00:00:00,350000000.0,DIVISLAB.NS
Selling General And Administration,2024-03-31 00:00:00,2150000000.0,DIVISLAB.NS
Selling And Marketing Expense,2024-03-31 00:00:00,900000000.0,DIVISLAB.NS
General And Administrative Expense,2024-03-31 00:00:00,1250000000.0,DIVISLAB.NS
Rent And Landing Fees,2024-03-31 00:00:00,120000000.0,DIVISLAB.NS
Gross Profit,2024-03-31 00:00:00,45270000000.0,DIVISLAB.NS
Cost Of Revenue,2024-03-31 00:00:00,32690000000.0,DIVISLAB.NS
Total Revenue,2024-03-31 00:00:00,77960000000.0,DIVISLAB.NS
Operating Revenue,2024-03-31 00:00:00,77960000000.0,DIVISLAB.NS
Tax Effect Of Unusual Items,2023-03-31 00:00:00,9202195.018995,DIVISLAB.NS
Tax Rate For Calcs,2023-03-31 00:00:00,0.230055,DIVISLAB.NS
Normalized EBITDA,2023-03-31 00:00:00,27080000000.0,DIVISLAB.NS
Total Unusual Items,2023-03-31 00:00:00,40000000.0,DIVISLAB.NS
Total Unusual Items Excluding Goodwill,2023-03-31 00:00:00,40000000.0,DIVISLAB.NS
Net Income From Continuing Operation Net Minority Interest,2023-03-31 00:00:00,18240000000.0,DIVISLAB.NS
Reconciled Depreciation,2023-03-31 00:00:00,3430000000.0,DIVISLAB.NS
Reconciled Cost Of Revenue,2023-03-31 00:00:00,31780000000.0,DIVISLAB.NS
EBITDA,2023-03-31 00:00:00,27120000000.0,DIVISLAB.NS
EBIT,2023-03-31 00:00:00,23690000000.0,DIVISLAB.NS
Net Interest Income,2023-03-31 00:00:00,2030000000.0,DIVISLAB.NS
Interest Expense,2023-03-31 00:00:00,0.0,DIVISLAB.NS
Interest Income,2023-03-31 00:00:00,2050000000.0,DIVISLAB.NS
Normalized Income,2023-03-31 00:00:00,18209202195.018993,DIVISLAB.NS
Net Income From Continuing And Discontinued Operation,2023-03-31 00:00:00,18240000000.0,DIVISLAB.NS
Total Expenses,2023-03-31 00:00:00,56380000000.0,DIVISLAB.NS
Rent Expense Supplemental,2023-03-31 00:00:00,120000000.0,DIVISLAB.NS
Diluted Average Shares,2023-03-31 00:00:00,265468580.0,DIVISLAB.NS
Basic Average Shares,2023-03-31 00:00:00,265468580.0,DIVISLAB.NS
Diluted EPS,2023-03-31 00:00:00,68.69,DIVISLAB.NS
Basic EPS,2023-03-31 00:00:00,68.69,DIVISLAB.NS
Diluted NI Availto Com Stockholders,2023-03-31 00:00:00,18240000000.0,DIVISLAB.NS
Net Income Common Stockholders,2023-03-31 00:00:00,18240000000.0,DIVISLAB.NS
Otherunder Preferred Stock Dividend,2023-03-31 00:00:00,0.0,DIVISLAB.NS
Net Income,2023-03-31 00:00:00,18240000000.0,DIVISLAB.NS
Minority Interests,2023-03-31 00:00:00,0.0,DIVISLAB.NS
Net Income Including Noncontrolling Interests,2023-03-31 00:00:00,18240000000.0,DIVISLAB.NS
Net Income Continuous Operations,2023-03-31 00:00:00,18240000000.0,DIVISLAB.NS
Tax Provision,2023-03-31 00:00:00,5450000000.0,DIVISLAB.NS
Pretax Income,2023-03-31 00:00:00,23690000000.0,DIVISLAB.NS
Other Non Operating Income Expenses,2023-03-31 00:00:00,50000000.0,DIVISLAB.NS
Special Income Charges,2023-03-31 00:00:00,-10000000.0,DIVISLAB.NS
Other Special Charges,2023-03-31 00:00:00,10000000.0,DIVISLAB.NS
Net Non Operating Interest Income Expense,2023-03-31 00:00:00,2030000000.0,DIVISLAB.NS
Total Other Finance Cost,2023-03-31 00:00:00,20000000.0,DIVISLAB.NS
Interest Expense Non Operating,2023-03-31 00:00:00,0.0,DIVISLAB.NS
Interest Income Non Operating,2023-03-31 00:00:00,2050000000.0,DIVISLAB.NS
Operating Income,2023-03-31 00:00:00,20270000000.0,DIVISLAB.NS
Operating Expense,2023-03-31 00:00:00,24600000000.0,DIVISLAB.NS
Other Operating Expenses,2023-03-31 00:00:00,9600000000.0,DIVISLAB.NS
Depreciation And Amortization In Income Statement,2023-03-31 00:00:00,3430000000.0,DIVISLAB.NS
Amortization,2023-03-31 00:00:00,40000000.0,DIVISLAB.NS
Depreciation Income Statement,2023-03-31 00:00:00,3390000000.0,DIVISLAB.NS
Research And Development,2023-03-31 00:00:00,300000000.0,DIVISLAB.NS
Selling General And Administration,2023-03-31 00:00:00,2400000000.0,DIVISLAB.NS
Selling And Marketing Expense,2023-03-31 00:00:00,1140000000.0,DIVISLAB.NS
General And Administrative Expense,2023-03-31 00:00:00,1260000000.0,DIVISLAB.NS
Rent And Landing Fees,2023-03-31 00:00:00,120000000.0,DIVISLAB.NS
Gross Profit,2023-03-31 00:00:00,44870000000.0,DIVISLAB.NS
Cost Of Revenue,2023-03-31 00:00:00,31780000000.0,DIVISLAB.NS
Total Revenue,2023-03-31 00:00:00,76650000000.0,DIVISLAB.NS
Operating Revenue,2023-03-31 00:00:00,76650000000.0,DIVISLAB.NS
Tax Effect Of Unusual Items,2022-03-31 00:00:00,-4024032.849192,DIVISLAB.NS
Tax Rate For Calcs,2022-03-31 00:00:00,0.196294,DIVISLAB.NS
Normalized EBITDA,2022-03-31 00:00:00,39974300000.0,DIVISLAB.NS
Total Unusual Items,2022-03-31 00:00:00,-20500000.0,DIVISLAB.NS
Total Unusual Items Excluding Goodwill,2022-03-31 00:00:00,-20500000.0,DIVISLAB.NS
Net Income From Continuing Operation Net Minority Interest,2022-03-31 00:00:00,29604500000.0,DIVISLAB.NS
Reconciled Depreciation,2022-03-31 00:00:00,3115100000.0,DIVISLAB.NS
Reconciled Cost Of Revenue,2022-03-31 00:00:00,30918800000.0,DIVISLAB.NS
EBITDA,2022-03-31 00:00:00,39953800000.0,DIVISLAB.NS
EBIT,2022-03-31 00:00:00,36838700000.0,DIVISLAB.NS
Net Interest Income,2022-03-31 00:00:00,669600000.0,DIVISLAB.NS
Interest Expense,2022-03-31 00:00:00,3700000.0,DIVISLAB.NS
Interest Income,2022-03-31 00:00:00,689600000.0,DIVISLAB.NS
Normalized Income,2022-03-31 00:00:00,29620975967.150806,DIVISLAB.NS
Net Income From Continuing And Discontinued Operation,2022-03-31 00:00:00,29604500000.0,DIVISLAB.NS
Total Expenses,2022-03-31 00:00:00,52254600000.0,DIVISLAB.NS
Rent Expense Supplemental,2022-03-31 00:00:00,107700000.0,DIVISLAB.NS
Diluted Average Shares,2022-03-31 00:00:00,265468580.0,DIVISLAB.NS
Basic Average Shares,2022-03-31 00:00:00,265468580.0,DIVISLAB.NS
Diluted EPS,2022-03-31 00:00:00,111.52,DIVISLAB.NS
Basic EPS,2022-03-31 00:00:00,111.52,DIVISLAB.NS
Diluted NI Availto Com Stockholders,2022-03-31 00:00:00,29604500000.0,DIVISLAB.NS
Net Income Common Stockholders,2022-03-31 00:00:00,29604500000.0,DIVISLAB.NS
Otherunder Preferred Stock Dividend,2022-03-31 00:00:00,0.0,DIVISLAB.NS
Net Income,2022-03-31 00:00:00,29604500000.0,DIVISLAB.NS
Minority Interests,2022-03-31 00:00:00,0.0,DIVISLAB.NS
Net Income Including Noncontrolling Interests,2022-03-31 00:00:00,29604500000.0,DIVISLAB.NS
Net Income Continuous Operations,2022-03-31 00:00:00,29604500000.0,DIVISLAB.NS
Tax Provision,2022-03-31 00:00:00,7230500000.0,DIVISLAB.NS
Pretax Income,2022-03-31 00:00:00,36835000000.0,DIVISLAB.NS
Other Non Operating Income Expenses,2022-03-31 00:00:00,42400000.0,DIVISLAB.NS
Special Income Charges,2022-03-31 00:00:00,-20500000.0,DIVISLAB.NS
Other Special Charges,2022-03-31 00:00:00,20500000.0,DIVISLAB.NS
Net Non Operating Interest Income Expense,2022-03-31 00:00:00,669600000.0,DIVISLAB.NS
Total Other Finance Cost,2022-03-31 00:00:00,16300000.0,DIVISLAB.NS
Interest Expense Non Operating,2022-03-31 00:00:00,3700000.0,DIVISLAB.NS
Interest Income Non Operating,2022-03-31 00:00:00,689600000.0,DIVISLAB.NS
Operating Income,2022-03-31 00:00:00,35737700000.0,DIVISLAB.NS
Operating Expense,2022-03-31 00:00:00,21335800000.0,DIVISLAB.NS
Other Operating Expenses,2022-03-31 00:00:00,7679000000.0,DIVISLAB.NS
Depreciation And Amortization In Income Statement,2022-03-31 00:00:00,3115100000.0,DIVISLAB.NS
Amortization,2022-03-31 00:00:00,31800000.0,DIVISLAB.NS
Depreciation Income Statement,2022-03-31 00:00:00,3083300000.0,DIVISLAB.NS
Research And Development,2022-03-31 00:00:00,202900000.0,DIVISLAB.NS
Selling General And Administration,2022-03-31 00:00:00,2354700000.0,DIVISLAB.NS
Selling And Marketing Expense,2022-03-31 00:00:00,1270100000.0,DIVISLAB.NS
General And Administrative Expense,2022-03-31 00:00:00,1084600000.0,DIVISLAB.NS
Rent And Landing Fees,2022-03-31 00:00:00,107700000.0,DIVISLAB.NS
Gross Profit,2022-03-31 00:00:00,57073500000.0,DIVISLAB.NS
Cost Of Revenue,2022-03-31 00:00:00,30918800000.0,DIVISLAB.NS
Total Revenue,2022-03-31 00:00:00,87992300000.0,DIVISLAB.NS
Operating Revenue,2022-03-31 00:00:00,87992300000.0,DIVISLAB.NS
Tax Effect Of Unusual Items,2025-03-31 00:00:00,681610290.0,ULTRACEMCO.NS
Tax Rate For Calcs,2025-03-31 00:00:00,0.1977,ULTRACEMCO.NS
Normalized EBITDA,2025-03-31 00:00:00,128242600000.0,ULTRACEMCO.NS
Total Unusual Items,2025-03-31 00:00:00,-974300000.0,ULTRACEMCO.NS
Total Unusual Items Excluding Goodwill,2025-03-31 00:00:00,3447700000.0,ULTRACEMCO.NS
Net Income From Continuing Operation Net Minority Interest,2025-03-31 00:00:00,60391100000.0,ULTRACEMCO.NS
Reconciled Depreciation,2025-03-31 00:00:00,40149500000.0,ULTRACEMCO.NS
Reconciled Cost Of Revenue,2025-03-31 00:00:00,175007800000.0,ULTRACEMCO.NS
EBITDA,2025-03-31 00:00:00,131690300000.0,ULTRACEMCO.NS
EBIT,2025-03-31 00:00:00,91540800000.0,ULTRACEMCO.NS
Net Interest Income,2025-03-31 00:00:00,-13464300000.0,ULTRACEMCO.NS
Interest Expense,2025-03-31 00:00:00,16259500000.0,ULTRACEMCO.NS
Interest Income,2025-03-31 00:00:00,2923500000.0,ULTRACEMCO.NS
Normalized Income,2025-03-31 00:00:00,57625010290.0,ULTRACEMCO.NS
Net Income From Continuing And Discontinued Operation,2025-03-31 00:00:00,60391100000.0,ULTRACEMCO.NS
Total Expenses,2025-03-31 00:00:00,674126300000.0,ULTRACEMCO.NS
Rent Expense Supplemental,2025-03-31 00:00:00,1774900000.0,ULTRACEMCO.NS
Diluted Average Shares,2025-03-31 00:00:00,294399800.0,ULTRACEMCO.NS
Basic Average Shares,2025-03-31 00:00:00,294154702.0,ULTRACEMCO.NS
Diluted EPS,2025-03-31 00:00:00,205.13,ULTRACEMCO.NS
Basic EPS,2025-03-31 00:00:00,205.3,ULTRACEMCO.NS
Diluted NI Availto Com Stockholders,2025-03-31 00:00:00,60391100000.0,ULTRACEMCO.NS
Net Income Common Stockholders,2025-03-31 00:00:00,60391100000.0,ULTRACEMCO.NS
Otherunder Preferred Stock Dividend,2025-03-31 00:00:00,0.0,ULTRACEMCO.NS
Net Income,2025-03-31 00:00:00,60391100000.0,ULTRACEMCO.NS
Minority Interests,2025-03-31 00:00:00,-5300000.0,ULTRACEMCO.NS
Net Income Including Noncontrolling Interests,2025-03-31 00:00:00,60396400000.0,ULTRACEMCO.NS
Net Income Discontinuous Operations,2025-03-31 00:00:00,,ULTRACEMCO.NS
Net Income Continuous Operations,2025-03-31 00:00:00,60396400000.0,ULTRACEMCO.NS
Tax Provision,2025-03-31 00:00:00,14884900000.0,ULTRACEMCO.NS
Pretax Income,2025-03-31 00:00:00,75281300000.0,ULTRACEMCO.NS
Other Non Operating Income Expenses,2025-03-31 00:00:00,893500000.0,ULTRACEMCO.NS
Special Income Charges,2025-03-31 00:00:00,-11200000.0,ULTRACEMCO.NS
Other Special Charges,2025-03-31 00:00:00,-963100000.0,ULTRACEMCO.NS
Write Off,2025-03-31 00:00:00,93500000.0,ULTRACEMCO.NS
Restructuring And Mergern Acquisition,2025-03-31 00:00:00,880800000.0,ULTRACEMCO.NS
Net Non Operating Interest Income Expense,2025-03-31 00:00:00,-13464300000.0,ULTRACEMCO.NS
Total Other Finance Cost,2025-03-31 00:00:00,128300000.0,ULTRACEMCO.NS
Interest Expense Non Operating,2025-03-31 00:00:00,16259500000.0,ULTRACEMCO.NS
Interest Income Non Operating,2025-03-31 00:00:00,2923500000.0,ULTRACEMCO.NS
Operating Income,2025-03-31 00:00:00,84235100000.0,ULTRACEMCO.NS
Operating Expense,2025-03-31 00:00:00,490121600000.0,ULTRACEMCO.NS
Other Operating Expenses,2025-03-31 00:00:00,230805800000.0,ULTRACEMCO.NS
Depreciation And Amortization In Income Statement,2025-03-31 00:00:00,40149500000.0,ULTRACEMCO.NS
